134,4530.25525712,180.460654828
135,5046.09802014,629.430879426
136,5092.46259787,461.311355175
137,4863.64183703,676.428790245
138,5106.88838093,596.903181302
139,5042.87167026,303.692730953
140,5160.02926287,372.818968551
141,5159.18287817,673.624014375
142,5017.2970218,721.488157331
143,5098.61490169,486.068152005
144,5261.67557939,440.18670629
145,5074.85000469,458.768632293
146,5263.91310841,391.021847114
147,4931.42507894,208.57635342
148,5202.16221537,493.086279993
149,5162.24842188,601.951519871
150,5103.34253612,618.132349598
151,4994.258661,445.231283695
152,5043.40405018,478.14912337
153,4992.50861799,393.56730009
154,4999.91997365,426.265888149
155,5250.4977545,560.657153439
156,5228.37800724,453.943312553
157,5060.41494073,390.285423866
158,2082.69679432,1429.0852447
159,2130.14341362,1343.11132003
160,1982.42920667,1420.66474083
161,2359.8754779,1490.14355754
162,2237.85600883,1610.97132986
163,2055.36685891,1324.98902386
164,1977.6501104,1381.41979852
165,2008.09307513,1561.81775162
166,1847.36718729,1284.57261384
167,1873.57838991,1296.62523499
168,1796.98011636,1340.69138514
169,2441.89262274,1188.86318783
170,2262.07354839,1211.09823578
171,2449.02399619,1119.15201802
172,2048.92341979,1471.68485683
173,2338.249659,1577.35405479
174,2029.09545545,1501.72156487
175,2238.11596234,1107.61371857
176,2377.41246209,1235.09346424
177,2273.10990575,1379.90304049
178,2308.07211048,1368.49216036
179,2455.96284806,1273.814673
180,2438.93607767,1403.72135938
181,2132.54132273,1465.190846
182,2407.2464489,1403.49083029
183,1933.63172796,1368.27060896
184,2040.63966486,1307.48188217
185,2327.99528635,1405.42503896
186,2094.44324175,1452.14056544
187,2473.99784049,1191.65743705
188,2169.52325041,1267.90364065
189,2650.66508371,1315.19711386
190,1955.46599972,1338.12296295
191,1910.3519329,1232.48102031
192,1922.22441138,1409.22921502
193,2242.990628,1079.63188567
194,2215.45269153,1172.9245755
195,2405.64655047,1511.24062991
196,2080.30512065,1491.07199379
197,1917.04466298,1221.18818238
198,2412.5424072,1277.58699133
199,2523.3372655,1128.58768185
200,2343.03085402,1224.67922161
201,2297.91325036,1239.86276265
202,2379.39507871,1261.30072934
203,2451.90356982,1298.51162013
204,1703.18004868,1423.65466749
205,2371.97846955,1350.60120487
206,2262.44173715,1242.43141255
207,2224.21329765,1197.20896505
208,2307.46515096,1400.98628297
209,2447.59693898,1430.22168549
210,1981.41151935,1450.62382304
211,2220.86707393,1281.72548439
212,2466.77056701,1462.02510069
213,2313.5667011,1520.07458673
214,2519.89745901,1274.74868015
215,2218.00134548,1151.5080084
216,2584.03817509,1080.53224783
217,2541.37396011,1350.09483373
218,2333.81625402,1466.20034404
219,2352.56706483,1427.19639845
220,2436.18150169,1415.37764944
221,2620.77771301,1417.29000733
222,2347.67385932,1183.12892739
223,2356.59422856,1149.82702867
224,2623.21501138,1169.46278645
225,2417.60462811,1377.47307115
226,2389.70532056,1298.36509669
227,2419.33500121,1208.48203883
228,2456.51444514,1238.66839935
229,2429.80605937,1301.44684085
230,2601.42665273,1116.54193062
231,2342.908434,1191.10953558
232,2298.45224137,1204.67912332
233,2481.19210846,1424.06173644
234,2607.73723111,1355.19711895
235,2229.75611813,1374.61572011
236,2417.76086275,1449.95670158
237,2485.62599368,1566.13227659
238,4588.32040526,1357.04341823
239,4911.90725289,1459.17989531
240,4759.48672925,1276.63018186
241,5005.6002265,1179.15971542
242,5066.9044631,1642.81077814
243,5120.62079431,1634.24910557
244,4761.21050133,1530.93321839
245,4921.39124011,1455.20542854
246,4673.60731272,1301.49295264
247,4576.04705111,1232.62321698
248,4663.46129741,1261.15656522
249,4768.20356044,1327.37671322
250,4612.53529918,1418.87081384
251,4755.92068991,1466.13594224
252,4621.43759765,1566.25456032
253,4882.737504,1381.21327329
254,4710.99586407,1462.13527065
255,4793.16551846,1261.37565765
256,4480.04572644,1312.8687205
257,4799.14393657,1371.88134044
258,4662.54334162,1247.36001592
259,4811.42524761,1475.34118213
260,4687.71494302,1553.36256017
261,4695.44082228,1404.78017078
262,4846.25697453,1190.43246156
263,4598.90927866,1406.83996336
264,5032.57897516,1181.00067072
265,5125.15675444,1373.35491395
266,4846.51133944,1280.82052155
267,4738.82393967,1352.31904161
268,5184.46313922,1495.29139497
269,4781.79499247,1370.08023917
270,4189.07858652,456.06267165
271,4150.69611841,732.243607214
272,4929.56396735,1290.19194402
273,4830.72551733,1312.09587527
274,4821.30078687,1460.16350038
275,4446.82455357,1344.06933827
276,4654.39009353,1438.9703999
277,4892.62254006,1448.79144587
278,5178.56752535,1389.70846373
279,4802.67096648,1552.12867399
280,4788.84844271,1433.7204692
281,4993.75335809,1349.41029002
282,5098.12763172,1344.80491695
283,4817.05948823,1481.25743475
284,5027.55394235,1458.39740173
285,5072.41538258,1443.62589454
286,5202.33525765,1041.82611668
287,5064.87491432,1208.58256
288,5211.47111801,1522.06523529
289,4636.66791567,1374.06933989
290,5155.88777071,1289.7826447
291,5086.29997125,1430.5257267
292,5035.2670618,1439.13772757
293,5270.72995412,1687.34918369
294,4771.15557749,1277.53432937
295,4935.23489624,1232.17916012
296,4945.33955313,1214.10828906
297,4970.46488133,1295.06765812
298,5163.71266898,1389.08742984
299,5057.16431758,1488.57596975
300,4842.5728994,1509.43166997
301,4988.76797201,1335.35408355
302,4856.49621,1443.87919935
303,4959.81235859,1035.68945569
304,4896.3923898,1285.28208683
305,4951.94891735,1427.70237228
306,5076.59338312,1490.96830528
307,5256.99373145,1780.0
308,5079.68913685,1310.21075719
309,4764.36283245,1457.17835843
310,5069.05928878,1213.93841781
311,5182.71308609,1216.01364011
312,4739.2296064,1257.68773572
313,4972.9844284,1515.5498831
314,5257.43196849,1283.55302821
315,4791.5607499,1427.83037611
316,5210.98969631,1573.87295372
317,4995.73659526,1251.21906407
318,2618.74377178,878.43324594
319,2356.79946154,944.747568536
320,2396.34027457,983.127375604
321,1444.34012404,901.639573643
322,2378.32469723,1019.67021804
323,1700.15088936,858.849690884
324,1376.27710528,926.876433333
325,2362.84807433,891.488305408
326,1483.4943429,871.422610927
327,1723.1944978,908.832812167
328,1929.91044855,923.845312394
329,1429.85378418,885.84678259
330,1108.29764505,888.702118798
331,2296.31259071,912.907134564
332,1542.46299293,855.196730569
333,1977.57246615,915.085490629
334,1782.57403908,801.279930968
335,2097.9193982,905.955062367
336,1918.90387505,898.22186417
337,2459.44976038,865.305345521
338,1617.16464124,907.858990623
339,1884.80781551,857.541272804
340,2495.19910393,354.273763781
341,2237.75828534,848.352784907
342,2640.30523097,965.7717196
343,2439.26665185,937.650231003
344,2183.18023525,829.699203903
345,2300.90162886,834.517447611
346,2574.71095888,1008.90137072
347,2431.59450416,962.514705171
348,2659.84616787,916.199065128
349,2439.26665185,937.650231003
350,2322.84074331,825.851525022
351,2691.74229794,762.395901563
352,3061.71078979,147.422359559
353,3506.21766359,993.519902756
354,2682.48141082,1399.75199773
355,2798.69481732,1578.37788316
356,2781.92560605,496.780308228
357,2924.54024458,1428.08132295
358,3157.04082782,1488.54005667
359,3633.88225789,466.397055814
360,2855.83382607,699.367649222
361,2850.02685818,1112.40919344
362,2860.31756057,575.919923172
363,2770.29642315,403.789122942
364,2583.4647945,346.921930532
365,3966.04550515,814.087300253
366,2506.95720471,429.943911676
367,2403.98558175,766.728212063
368,2800.59526266,776.282542036
369,3762.22315884,217.042415896
370,3659.40509916,1667.57762303
371,3409.75481779,1596.63791766
372,4326.08415259,1292.35921883
373,4074.53709973,181.137901383
374,3810.28290748,177.930154608
375,2972.8367235,651.548793196
376,2836.63951312,1289.49997907
377,3370.28206973,1244.1318426
378,3165.45133118,656.445928223
379,3166.37555216,604.294825235
380,3493.96883472,96.7213090103
381,3286.62782265,1312.88893723
382,3470.91318261,1601.61375967
383,4256.69687771,1306.61838506
384,3570.56963066,257.420355526
385,2632.60571055,460.44250732
386,2412.46839918,309.097839391
387,2953.15557223,229.917816297
388,2577.48000569,380.636126772
389,2662.98739101,416.348667436
390,2727.2180847,956.731419427
391,2858.44818644,1016.5505628
392,2599.89636115,902.155293015
393,4020.33242002,342.195810653
394,3837.08298719,1711.54244065
395,3492.57654363,1607.37275935
396,3764.24955103,1308.32934538
397,4131.2257183,268.486154818
398,3818.37434761,141.756568167
399,3847.7404779,149.420067282
400,4253.4190908,1310.45824043
401,2832.61132664,1548.27382316
402,3648.14117999,1689.54693167
403,3736.65986482,134.748637806
404,4056.53741498,114.068206749
405,4638.15736034,927.640317913
406,4166.46068954,1267.26093238
407,4220.02700578,1396.39455125
408,4176.70221627,1301.34145265
409,4224.6513027,1407.30152713
410,4001.09969308,260.910308562
411,4061.43091997,1700.88925788
412,4110.80949154,1701.78012039
413,4120.76244711,1467.94067257
414,4307.65546033,749.672573739
415,4077.07888088,422.325975559
416,3966.13752935,434.413413414
417,4021.22370099,143.575138516
418,3955.29235121,163.205015824
419,4067.19107946,264.148720636
420,4246.36669113,984.20590426
421,4744.6946479,902.639723485
422,4173.29344335,756.719887328
423,5104.03921476,909.000503029
424,4244.60415538,1024.32322134
425,4199.86183476,1302.46229346
426,4006.38885144,1503.58456765
427,4330.36360333,1463.18787032
428,4190.71219949,135.466823379
429,2987.3486579,1368.88002975
430,4249.74558172,1483.8272607
431,3935.60846353,1429.66781877
432,4543.94713489,695.891683365
433,3953.17124331,125.477706864
434,4202.92065893,709.209307295
435,4108.44435828,219.754648283
436,4133.32599854,882.249325341
437,4238.25150441,594.893194335
438,3611.38279911,788.839156516
439,5007.25856838,954.361871744
440,4194.55446257,1219.42194476
441,3969.93198445,70.4036862391
442,4105.9288795,1599.4906191
443,3622.45082554,1614.43176105
444,4215.41230104,1254.56946203
445,4033.03383957,322.662469795
446,4568.31351705,1384.46513953
447,4249.67888754,1212.43757141
448,4147.03025831,976.102621455
449,4246.28373409,688.00396795
450,4223.77568691,846.430038073
451,4203.35239707,623.767945891
452,4033.85788602,390.151260779
453,4224.17217364,595.577254841
454,4195.62312281,748.462244447
455,4205.64205244,827.296461888
456,4866.30744821,964.490070228
457,4238.69387343,876.703608073
458,2886.35992083,930.558180209
459,2879.26656186,965.61537332
460,2809.52236942,968.127406551
461,2803.59642248,1080.60360282
462,3463.79927071,1595.18085943
463,3169.17247632,230.022068824
464,2579.70262326,1591.68275986
465,3698.19302858,1597.85452814
466,3454.42342179,1459.78497013
467,3711.04167096,68.5329319722
468,3358.82578488,270.956827179
469,3101.61535362,330.530218251
470,3090.34476384,178.202552944
471,2881.41504577,429.84608722
472,2797.47787297,428.299670959
473,2844.14711276,402.955358727
474,2847.23278037,954.013016543
475,2827.43349896,724.558665013
476,3869.29632088,187.631410484
477,3042.06534469,1496.79352817
478,2920.14252476,1477.54353759
479,3854.27697035,1536.63446978
480,3134.38730492,267.745373669
481,3134.10493439,258.271706279
482,3675.33357473,130.541686918
483,2904.12219442,1527.43879888
484,3586.05961289,1568.12316491
485,3172.61335334,1632.92725685
486,3580.11417558,86.4741828248
487,3780.5234034,150.747513719
488,3837.94124543,174.495026248
489,3863.58340413,1668.05938597
490,2930.25710945,1558.42888189
491,3785.60758665,1060.29653305
492,3500.25473015,185.235385908
493,3634.88538536,39.1247529718
494,3916.98130591,153.993788058
495,3918.67628538,406.025242623
496,3566.3188597,1618.7010529
497,4095.64586549,1175.68848398
498,3539.85801541,192.396371311
499,2862.40068736,520.091249986
500,3912.89681415,164.560298581
501,3499.99382691,1261.76640816
502,3390.20990513,1648.41989476
503,3254.86462193,1687.57798198
504,3866.25637234,142.169318674
505,3737.10506446,158.516599303
506,3845.0138982,146.839231948
507,2971.25828033,1185.21242374
508,3546.95867032,1677.73225962
509,3897.78906106,1427.37935171
510,3839.12038919,182.383468762
511,3838.47245766,139.464854416
512,3939.88449476,102.549095566
513,3764.17650261,1700.87837965
514,3750.03234674,1714.78580757
515,3128.62404241,1622.50824474
516,3511.63179921,197.884719748
517,3679.57261763,130.674448374
518,5589.62763288,925.225816229
519,5226.26579687,847.718718321
520,5530.63985361,852.580758767
521,3956.12367511,813.35532681
522,5186.34973692,1001.84063685
523,4422.17781663,909.773826251
524,5103.82724642,1085.2012319
525,4467.19000389,812.673792663
526,4545.76963929,912.887711623
527,4639.4941731,879.105174412
528,5100.49070591,923.3250006
529,4348.96645235,978.225277082
530,5414.1903523,882.845049056
531,4835.91860627,877.273571837
532,4611.39694365,903.780444693
533,5113.28511937,990.346727823
534,4932.89248228,917.198656889
535,4693.60642,995.336751702
536,4695.30128953,885.728510685
537,5176.93850742,976.057045369
538,5220.27123705,927.224427814
539,4642.88893878,976.917614751
540,5488.69636336,978.581642021
541,4978.81525228,1010.68257374
542,5339.09109526,839.974014641
543,5219.98829561,788.279018089
544,5294.01351981,930.517144523
545,5493.59013435,839.187892657
546,5229.33222718,1044.06458797
547,5170.70297069,847.1477293
548,5389.0913969,937.535486624
549,5290.77848751,865.582470098
550,5477.96926376,845.120339166
551,170.943059406,899.702555075
552,231.999386285,923.512957358
553,372.482847431,894.64578015
554,669.066952131,891.559567115
555,639.98225297,906.55209575
556,415.16435317,918.957086906
557,1248.50853751,841.481516257
558,1058.32126077,924.926198937
559,1174.6596775,882.917490126
560,1226.94315495,876.254551989
561,991.138296366,916.859790585
562,772.175205692,853.680115341
563,1182.27040084,913.294124573
564,1219.00110162,893.007362219
565,1235.05328027,892.582534723
566,1151.84971036,938.8973863
567,984.864744775,931.449696588
568,1155.82742109,835.434513152
569,1098.16058208,954.630808474
570,1187.64534186,906.836389435
571,1497.49683281,896.075207121
572,1515.68092572,882.742204307
573,1113.66808748,859.562714214
574,1422.18759159,933.855112359
575,1683.66122727,923.406501001
576,1087.68923862,888.238536765
577,363.850607186,872.083815509
578,635.271554628,899.488583685
579,1136.73691463,875.815167345
580,498.612492805,893.785034848
581,626.654663931,889.664403693
582,443.830918012,957.220984635
583,614.046659415,874.01520896
584,649.998030246,803.962851665
585,930.441464533,880.409466478
586,658.099708776,907.014409543
587,910.955272628,868.916274424
588,694.458357627,880.817441094
589,877.597364383,902.308896162
590,517.754703788,940.837914374
591,296.699605414,876.371226888
592,1051.50565036,922.564972338
593,705.632536,815.048873392
594,496.36413266,910.159937988
595,1227.51598191,902.124807212
596,1083.19237132,923.069495367
597,521.380221967,878.871304204
598,1123.44680905,918.260996257
599,1163.58725903,911.987557595
600,890.324979629,895.282839558
601,6435.14221595,941.321328885
602,6397.23050125,875.110710592
603,6806.62071444,930.415551994
604,6670.89447259,911.931047168
605,6778.70547459,868.923288475
606,6541.21718827,889.457646079
607,6764.09842367,887.834654112
608,6682.5785842,874.383460638
609,6698.69894391,903.914651241
610,6814.5256809,856.009689283
611,6581.4516042,916.779351547
612,6632.28957542,932.100767343
613,6728.22111133,919.422629411
614,6726.35203177,931.746238021
615,6732.29314726,875.450406176
616,6803.24360775,958.130512087
617,6900.22582304,858.934521108
618,6657.99650846,913.655297585
619,6714.39594296,924.943974514
620,6793.90303467,893.824002869
621,6716.35142045,957.881495597
622,5208.03249098,870.579677806
623,5146.88150348,803.313265894
624,5612.43090628,888.17160082
625,5443.43324644,825.717198062
626,5504.39557342,854.371999747
627,5746.90168646,928.00717701
628,5588.21684298,904.69358193
629,5641.63493581,896.079995866
630,5747.0223764,928.216121126
631,5680.02964173,932.060632101
632,5747.0223764,928.216121126
633,5740.14081829,934.756858813
634,5999.74175773,955.293875613
635,5531.74108092,962.365483757
636,5795.1523564,905.011557461
637,5944.92802963,843.64663382
638,5879.74253264,906.40411703
639,5740.14081829,934.756858813
640,5494.96089424,950.096168274
641,6149.46866819,961.587015357
642,6250.36990819,926.203412428
643,5660.48681745,895.228758388
644,5367.99413909,863.051573216
645,5467.57917906,831.833400521
646,6120.34124983,928.72188087
647,5778.44180819,919.581049631
648,6227.61448,894.161013083
649,6126.86806674,936.566975405
650,5728.29321585,967.431576149
651,6478.97265332,884.295311227
