BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
06:69:6c:0a:bf:02,-55,1,HUST_WIRELESS,1
20:76:93:3a:ae:78,-63,1,HC5761,1
4a:69:6c:07:a1:e7,-57,1,HUST_WIRELESS_AUTO,1
2a:69:6c:05:c5:25,-66,1,HUST_WIRELESS_AUTO,1
24:05:0f:9b:e7:63,-79,1,zqxll2003,1
08:57:00:7b:63:16,-73,1,TL-WTR9500,1
94:53:30:11:ac:12,-78,1,HP-Print-12-LaserJet Pro MFP,1
88:25:93:58:06:63,-87,1,TP-LINK_580663,1
00:0f:e2:db:26:20,-68,1,ChinaNet,1
4a:69:6c:07:a1:e5,-58,1,HUST_WIRELESS,1
06:69:6c:0a:bf:06,-71,1,HUST_WIRELESS,1
60:0b:03:0e:2b:b0,-80,1,HUST_WIRELESS,1
f8:da:0c:73:0f:e7,-70,1,yang,1
0e:69:6c:0a:bf:06,-70,1,HUST_WIRELESS_AUTO,1
2a:69:6c:05:c5:23,-65,1,HUST_WIRELESS,1
6a:69:6c:05:c3:09,-87,1,HUST_WIRELESS_AUTO,1
06:69:6c:0a:be:fa,-85,1,HUST_WIRELESS,1
60:0b:03:0e:2b:b1,-79,1,HUST_WIRELESS_AUTO,1
42:49:0f:06:46:77,-80,1,DIRECT-77-HP M427 LaserJet,1
7a:69:6c:07:96:7a,-94,1,HUST_WIRELESS_AUTO,1
7a:69:6c:07:96:78,-92,1,HUST_WIRELESS,1
4a:cf:5e:50:5f:67,-84,1,ACynthia_GY,1
0e:69:6c:0b:21:d2,-85,1,HUST_WIRELESS_AUTO,1
b0:d5:9d:8c:2d:b1,-89,1,360免费WiFi-B1,1
06:69:6c:0b:21:d2,-86,1,HUST_WIRELESS,1
6a:69:6c:05:c3:07,-86,1,HUST_WIRELESS,1
f0:b4:29:3c:68:ef,-91,1,Seven,1
0e:69:6c:0a:bf:02,-57,1,HUST_WIRELESS_AUTO,1
60:0b:03:09:08:31,-81,1,HUST_WIRELESS_AUTO,1
4c:e6:76:c9:fc:00,-83,1,HongboJiangOffice,1
0e:69:6c:0a:be:fa,-84,1,HUST_WIRELESS_AUTO,1
aa:69:6c:07:90:fd,-85,1,HUST_WIRELESS_AUTO,1
aa:69:6c:07:90:fb,-85,1,HUST_WIRELESS,1
06:69:6c:0a:c0:86,-88,1,HUST_WIRELESS,1
ea:69:6c:07:91:f1,-91,1,HUST_WIRELESS_AUTO,1
06:69:6c:0a:bf:02,-56,1,HUST_WIRELESS,2
20:76:93:3a:ae:78,-63,1,HC5761,2
4a:69:6c:07:a1:e7,-68,1,HUST_WIRELESS_AUTO,2
2a:69:6c:05:c5:25,-71,1,HUST_WIRELESS_AUTO,2
24:05:0f:9b:e7:63,-78,1,zqxll2003,2
08:57:00:7b:63:16,-82,1,TL-WTR9500,2
94:53:30:11:ac:12,-85,1,HP-Print-12-LaserJet Pro MFP,2
88:25:93:58:06:63,-86,1,TP-LINK_580663,2
00:0f:e2:db:26:20,-70,1,ChinaNet,2
4a:69:6c:07:a1:e5,-68,1,HUST_WIRELESS,2
06:69:6c:0a:bf:06,-75,1,HUST_WIRELESS,2
60:0b:03:0e:2b:b0,-81,1,HUST_WIRELESS,2
0e:69:6c:0a:bf:02,-55,1,HUST_WIRELESS_AUTO,2
f8:da:0c:73:0f:e7,-67,1,yang,2
0e:69:6c:0a:bf:06,-74,1,HUST_WIRELESS_AUTO,2
60:0b:03:09:08:31,-78,1,HUST_WIRELESS_AUTO,2
0e:69:6c:0b:21:d2,-86,1,HUST_WIRELESS_AUTO,2
0e:69:6c:0b:22:8a,-86,1,HUST_WIRELESS_AUTO,2
4c:e6:76:c9:fc:00,-87,1,HongboJiangOffice,2
00:87:46:20:fb:02,-91,1,360WiFi-FB02,2
2a:69:6c:05:c5:23,-71,1,HUST_WIRELESS,2
06:69:6c:0b:22:8a,-87,1,HUST_WIRELESS,2
fa:69:6c:07:95:f0,-93,1,HUST_WIRELESS,2
fa:69:6c:07:95:00,-95,1,HUST_WIRELESS,2
42:49:0f:06:46:77,-88,1,DIRECT-77-HP M427 LaserJet,2
aa:69:6c:07:90:fd,-87,1,HUST_WIRELESS_AUTO,2
aa:69:6c:05:c4:5d,-91,1,HUST_WIRELESS_AUTO,2
6a:69:6c:05:c3:07,-87,1,HUST_WIRELESS,2
ea:69:6c:07:91:f1,-91,1,HUST_WIRELESS_AUTO,2
fa:69:6c:07:93:22,-92,1,HUST_WIRELESS_AUTO,2
fc:d7:33:bc:81:0e,-94,1,1604,2
fa:69:6c:07:93:20,-91,1,HUST_WIRELESS,2
ea:69:6c:07:91:ff,-91,1,HUST_WIRELESS,2
6a:69:6c:05:c3:09,-89,1,HUST_WIRELESS_AUTO,2
06:69:6c:0a:be:fa,-83,1,HUST_WIRELESS,2
06:69:6c:0a:bf:02,-56,1,HUST_WIRELESS,3
20:76:93:3a:ae:78,-72,1,HC5761,3
4a:69:6c:07:a1:e7,-61,1,HUST_WIRELESS_AUTO,3
2a:69:6c:05:c5:25,-72,1,HUST_WIRELESS_AUTO,3
24:05:0f:9b:e7:63,-74,1,zqxll2003,3
08:57:00:7b:63:16,-73,1,TL-WTR9500,3
88:25:93:58:06:63,-85,1,TP-LINK_580663,3
00:0f:e2:db:26:20,-71,1,ChinaNet,3
4a:69:6c:07:a1:e5,-62,1,HUST_WIRELESS,3
06:69:6c:0a:bf:06,-74,1,HUST_WIRELESS,3
f8:da:0c:73:0f:e7,-72,1,yang,3
0e:69:6c:0a:bf:06,-74,1,HUST_WIRELESS_AUTO,3
2a:69:6c:05:c5:23,-71,1,HUST_WIRELESS,3
6a:69:6c:05:c3:09,-91,1,HUST_WIRELESS_AUTO,3
4a:cf:5e:50:5f:67,-93,1,ACynthia_GY,3
6a:69:6c:05:c3:07,-90,1,HUST_WIRELESS,3
0e:69:6c:0a:bf:02,-54,1,HUST_WIRELESS_AUTO,3
aa:69:6c:07:90:fb,-91,1,HUST_WIRELESS,3
ea:69:6c:07:92:41,-92,1,HUST_WIRELESS_AUTO,3
fc:d7:33:bc:81:0e,-93,1,1604,3
ea:69:6c:07:92:4f,-92,1,HUST_WIRELESS,3
42:49:0f:06:46:77,-90,1,DIRECT-77-HP M427 LaserJet,3
b0:d5:9d:8c:2d:b1,-93,1,360免费WiFi-B1,3
da:69:6c:07:8e:90,-93,1,HUST_WIRELESS_AUTO,3
00:0f:e2:98:15:10,-93,1,ChinaNet,3
da:69:6c:07:8e:9e,-93,1,HUST_WIRELESS,3
60:0b:03:09:08:31,-82,1,HUST_WIRELESS_AUTO,3
60:0b:03:0e:29:b1,-85,1,HUST_WIRELESS_AUTO,3
fa:69:6c:07:93:22,-92,1,HUST_WIRELESS_AUTO,3
60:0b:03:0e:29:b0,-85,1,HUST_WIRELESS,3
0e:69:6c:0a:be:fa,-84,1,HUST_WIRELESS_AUTO,3
aa:69:6c:07:90:fd,-90,1,HUST_WIRELESS_AUTO,3
06:69:6c:0a:be:fa,-83,1,HUST_WIRELESS,3
06:69:6c:0a:bf:02,-58,1,HUST_WIRELESS,4
20:76:93:3a:ae:78,-64,1,HC5761,4
4a:69:6c:07:a1:e7,-58,1,HUST_WIRELESS_AUTO,4
2a:69:6c:05:c5:25,-72,1,HUST_WIRELESS_AUTO,4
24:05:0f:9b:e7:63,-79,1,zqxll2003,4
08:57:00:7b:63:16,-81,1,TL-WTR9500,4
88:25:93:58:06:63,-86,1,TP-LINK_580663,4
00:0f:e2:db:26:20,-74,1,ChinaNet,4
4a:69:6c:07:a1:e5,-57,1,HUST_WIRELESS,4
06:69:6c:0a:bf:06,-67,1,HUST_WIRELESS,4
f8:da:0c:73:0f:e7,-77,1,yang,4
0e:69:6c:0a:bf:06,-66,1,HUST_WIRELESS_AUTO,4
2a:69:6c:05:c5:23,-72,1,HUST_WIRELESS,4
6a:69:6c:05:c3:09,-88,1,HUST_WIRELESS_AUTO,4
6a:69:6c:05:c3:07,-85,1,HUST_WIRELESS,4
42:49:0f:06:46:77,-82,1,DIRECT-77-HP M427 LaserJet,4
94:53:30:11:ac:12,-84,1,HP-Print-12-LaserJet Pro MFP,4
7a:69:6c:07:96:78,-89,1,HUST_WIRELESS,4
4c:e6:76:c9:fc:00,-85,1,HongboJiangOffice,4
ea:69:6c:07:92:41,-95,1,HUST_WIRELESS_AUTO,4
60:0b:03:09:08:30,-80,1,HUST_WIRELESS,4
0e:69:6c:0a:bf:02,-58,1,HUST_WIRELESS_AUTO,4
a8:57:4e:4d:5f:40,-83,1,511,4
7a:69:6c:07:96:7a,-89,1,HUST_WIRELESS_AUTO,4
fa:69:6c:07:93:22,-91,1,HUST_WIRELESS_AUTO,4
00:87:46:20:fb:02,-89,1,360WiFi-FB02,4
fa:69:6c:07:93:20,-91,1,HUST_WIRELESS,4
60:0b:03:09:08:31,-80,1,HUST_WIRELESS_AUTO,4
b0:d5:9d:92:64:90,-88,1,315,4
00:0f:e2:98:15:10,-90,1,ChinaNet,4
06:69:6c:0a:bf:02,-52,1,HUST_WIRELESS,5
20:76:93:3a:ae:78,-66,1,HC5761,5
4a:69:6c:07:a1:e7,-67,1,HUST_WIRELESS_AUTO,5
2a:69:6c:05:c5:25,-67,1,HUST_WIRELESS_AUTO,5
24:05:0f:9b:e7:63,-69,1,zqxll2003,5
08:57:00:7b:63:16,-67,1,TL-WTR9500,5
88:25:93:58:06:63,-85,1,TP-LINK_580663,5
00:0f:e2:db:26:20,-63,1,ChinaNet,5
4a:69:6c:07:a1:e5,-69,1,HUST_WIRELESS,5
06:69:6c:0a:bf:06,-70,1,HUST_WIRELESS,5
f8:da:0c:73:0f:e7,-71,1,yang,5
0e:69:6c:0a:bf:06,-70,1,HUST_WIRELESS_AUTO,5
2a:69:6c:05:c5:23,-68,1,HUST_WIRELESS,5
6a:69:6c:05:c3:07,-91,1,HUST_WIRELESS,5
4c:e6:76:c9:fc:00,-85,1,HongboJiangOffice,5
0e:69:6c:0a:bf:02,-51,1,HUST_WIRELESS_AUTO,5
fa:69:6c:07:93:20,-91,1,HUST_WIRELESS,5
00:0f:e2:98:15:10,-89,1,ChinaNet,5
4a:cf:5e:50:5f:67,-84,1,ACynthia_GY,5
6a:69:6c:05:c3:09,-91,1,HUST_WIRELESS_AUTO,5
06:69:6c:0a:be:fa,-79,1,HUST_WIRELESS,5
0e:69:6c:0a:be:fa,-79,1,HUST_WIRELESS_AUTO,5
f0:b4:29:3c:68:ef,-86,1,Seven,5
b0:d5:9d:92:64:90,-91,1,315,5
60:0b:03:09:08:31,-82,1,HUST_WIRELESS_AUTO,5
94:53:30:11:ac:12,-83,1,HP-Print-12-LaserJet Pro MFP,5
02:c2:c6:c4:41:d1,-85,1,DIRECT-sKHD-MIBOOKmsHD,5
60:0b:03:09:08:30,-82,1,HUST_WIRELESS,5
7a:69:6c:07:96:78,-94,1,HUST_WIRELESS,5
00:87:46:20:fb:02,-89,1,360WiFi-FB02,5
aa:69:6c:07:90:fd,-91,1,HUST_WIRELESS_AUTO,5
aa:69:6c:07:90:fb,-91,1,HUST_WIRELESS,5
42:49:0f:06:46:77,-79,1,DIRECT-77-HP M427 LaserJet,5
0e:69:6c:0b:21:d2,-86,1,HUST_WIRELESS_AUTO,5
60:0b:03:0e:29:b1,-86,1,HUST_WIRELESS_AUTO,5
06:69:6c:0a:bf:02,-50,1,HUST_WIRELESS,6
20:76:93:3a:ae:78,-66,1,HC5761,6
4a:69:6c:07:a1:e7,-71,1,HUST_WIRELESS_AUTO,6
2a:69:6c:05:c5:25,-72,1,HUST_WIRELESS_AUTO,6
24:05:0f:9b:e7:63,-79,1,zqxll2003,6
88:25:93:58:06:63,-84,1,TP-LINK_580663,6
00:0f:e2:db:26:20,-76,1,ChinaNet,6
4a:69:6c:07:a1:e5,-74,1,HUST_WIRELESS,6
06:69:6c:0a:bf:06,-66,1,HUST_WIRELESS,6
0e:69:6c:0a:bf:06,-66,1,HUST_WIRELESS_AUTO,6
2a:69:6c:05:c5:23,-71,1,HUST_WIRELESS,6
0e:69:6c:0a:bf:02,-50,1,HUST_WIRELESS_AUTO,6
4a:cf:5e:50:5f:67,-88,1,ACynthia_GY,6
94:53:30:11:ac:12,-79,1,HP-Print-12-LaserJet Pro MFP,6
00:87:46:20:fb:02,-84,1,360WiFi-FB02,6
02:c2:c6:c4:41:d1,-88,1,DIRECT-sKHD-MIBOOKmsHD,6
a8:57:4e:4d:5f:40,-90,1,511,6
0e:69:6c:0b:21:d2,-86,1,HUST_WIRELESS_AUTO,6
06:69:6c:0b:21:d2,-86,1,HUST_WIRELESS,6
f8:da:0c:73:0f:e7,-72,1,yang,6
fa:69:6c:07:93:22,-93,1,HUST_WIRELESS_AUTO,6
fa:69:6c:07:93:20,-93,1,HUST_WIRELESS,6
0e:69:6c:0a:c0:86,-87,1,HUST_WIRELESS_AUTO,6
08:57:00:7b:63:16,-91,1,TL-WTR9500,6
06:69:6c:0a:c0:86,-87,1,HUST_WIRELESS,6
60:0b:03:0e:2b:b1,-86,1,HUST_WIRELESS_AUTO,6
b0:d5:9d:92:64:90,-91,1,315,6
b0:d5:9d:8c:2d:b1,-95,1,360免费WiFi-B1,6
60:0b:03:0e:2b:b0,-86,1,HUST_WIRELESS,6
4c:e6:76:c9:fc:00,-87,1,HongboJiangOffice,6
7a:69:6c:07:96:7a,-90,1,HUST_WIRELESS_AUTO,6
f0:b4:29:3c:68:ef,-91,1,Seven,6
7a:69:6c:07:96:78,-92,1,HUST_WIRELESS,6
06:69:6c:0a:bf:02,-50,1,HUST_WIRELESS,7
20:76:93:3a:ae:78,-73,1,HC5761,7
4a:69:6c:07:a1:e7,-71,1,HUST_WIRELESS_AUTO,7
2a:69:6c:05:c5:25,-65,1,HUST_WIRELESS_AUTO,7
24:05:0f:9b:e7:63,-78,1,zqxll2003,7
88:25:93:58:06:63,-88,1,TP-LINK_580663,7
00:0f:e2:db:26:20,-65,1,ChinaNet,7
4a:69:6c:07:a1:e5,-72,1,HUST_WIRELESS,7
06:69:6c:0a:bf:06,-66,1,HUST_WIRELESS,7
0e:69:6c:0a:bf:06,-66,1,HUST_WIRELESS_AUTO,7
2a:69:6c:05:c5:23,-65,1,HUST_WIRELESS,7
94:53:30:11:ac:12,-78,1,HP-Print-12-LaserJet Pro MFP,7
00:87:46:20:fb:02,-85,1,360WiFi-FB02,7
02:c2:c6:c4:41:d1,-75,1,DIRECT-sKHD-MIBOOKmsHD,7
f8:da:0c:73:0f:e7,-74,1,yang,7
0e:69:6c:0a:c0:86,-88,1,HUST_WIRELESS_AUTO,7
08:57:00:7b:63:16,-85,1,TL-WTR9500,7
06:69:6c:0a:c0:86,-88,1,HUST_WIRELESS,7
6a:69:6c:05:c3:09,-89,1,HUST_WIRELESS_AUTO,7
06:69:6c:0a:be:fa,-78,1,HUST_WIRELESS,7
6a:69:6c:05:c3:07,-88,1,HUST_WIRELESS,7
0e:69:6c:0a:be:fa,-78,1,HUST_WIRELESS_AUTO,7
0e:69:6c:0a:bf:02,-49,1,HUST_WIRELESS_AUTO,7
42:49:0f:06:46:77,-85,1,DIRECT-77-HP M427 LaserJet,7
a8:57:4e:4d:5f:40,-81,1,511,7
60:0b:03:09:08:31,-86,1,HUST_WIRELESS_AUTO,7
4c:e6:76:c9:fc:00,-87,1,HongboJiangOffice,7
0e:69:6c:0b:1b:6e,-88,1,HUST_WIRELESS_AUTO,7
06:69:6c:0b:21:d2,-86,1,HUST_WIRELESS,7
60:0b:03:09:08:30,-86,1,HUST_WIRELESS,7
38:22:d6:aa:15:30,-91,1,ChinaNet,7
00:0f:e2:a2:05:c0,-97,1,ChinaNet,7
06:69:6c:0b:1b:6e,-88,1,HUST_WIRELESS,7
06:69:6c:0a:bf:02,-47,1,HUST_WIRELESS,8
20:76:93:3a:ae:78,-66,1,HC5761,8
4a:69:6c:07:a1:e7,-60,1,HUST_WIRELESS_AUTO,8
2a:69:6c:05:c5:25,-69,1,HUST_WIRELESS_AUTO,8
24:05:0f:9b:e7:63,-78,1,zqxll2003,8
88:25:93:58:06:63,-83,1,TP-LINK_580663,8
00:0f:e2:db:26:20,-61,1,ChinaNet,8
4a:69:6c:07:a1:e5,-60,1,HUST_WIRELESS,8
06:69:6c:0a:bf:06,-64,1,HUST_WIRELESS,8
0e:69:6c:0a:bf:06,-64,1,HUST_WIRELESS_AUTO,8
2a:69:6c:05:c5:23,-70,1,HUST_WIRELESS,8
94:53:30:11:ac:12,-77,1,HP-Print-12-LaserJet Pro MFP,8
f8:da:0c:73:0f:e7,-82,1,yang,8
08:57:00:7b:63:16,-87,1,TL-WTR9500,8
6a:69:6c:05:c3:09,-85,1,HUST_WIRELESS_AUTO,8
42:49:0f:06:46:77,-86,1,DIRECT-77-HP M427 LaserJet,8
a8:57:4e:4d:5f:40,-82,1,511,8
4c:e6:76:c9:fc:00,-80,1,HongboJiangOffice,8
7a:69:6c:07:96:7a,-85,1,HUST_WIRELESS_AUTO,8
7a:69:6c:07:96:78,-86,1,HUST_WIRELESS,8
00:0f:e2:98:15:10,-83,1,ChinaNet,8
60:0b:03:0e:2b:b1,-85,1,HUST_WIRELESS_AUTO,8
b0:d5:9d:92:64:90,-89,1,315,8
46:27:1e:27:cc:05,-94,1,360免费WiFi-N7,8
6a:69:6c:05:c3:07,-85,1,HUST_WIRELESS,8
00:0f:e2:a1:97:c0,-95,1,ChinaNet,8
00:87:46:20:fb:02,-91,1,360WiFi-FB02,8
0e:69:6c:0a:bf:02,-46,1,HUST_WIRELESS_AUTO,8
0e:69:6c:0b:21:d2,-84,1,HUST_WIRELESS_AUTO,8
4a:cf:5e:50:5f:67,-89,1,ACynthia_GY,8
b0:d5:9d:8c:2d:b1,-91,1,360免费WiFi-B1,8
4a:69:6c:07:85:77,-92,1,HUST_WIRELESS_AUTO,8
06:69:6c:0b:21:d2,-84,1,HUST_WIRELESS,8
0e:69:6c:0a:be:fa,-83,1,HUST_WIRELESS_AUTO,8
4a:69:6c:07:85:75,-93,1,HUST_WIRELESS,8
06:69:6c:0a:bf:02,-55,1,HUST_WIRELESS,9
20:76:93:3a:ae:78,-74,1,HC5761,9
4a:69:6c:07:a1:e7,-58,1,HUST_WIRELESS_AUTO,9
2a:69:6c:05:c5:25,-66,1,HUST_WIRELESS_AUTO,9
00:0f:e2:db:26:20,-77,1,ChinaNet,9
4a:69:6c:07:a1:e5,-59,1,HUST_WIRELESS,9
2a:69:6c:05:c5:23,-67,1,HUST_WIRELESS,9
0e:69:6c:0a:bf:06,-63,1,HUST_WIRELESS_AUTO,9
06:69:6c:0a:bf:06,-63,1,HUST_WIRELESS,9
88:25:93:58:06:63,-85,1,TP-LINK_580663,9
08:57:00:7b:63:16,-76,1,TL-WTR9500,9
4c:e6:76:c9:fc:00,-84,1,HongboJiangOffice,9
60:0b:03:0e:2b:b1,-82,1,HUST_WIRELESS_AUTO,9
60:0b:03:0e:2b:b0,-83,1,HUST_WIRELESS,9
aa:69:6c:07:90:fd,-82,1,HUST_WIRELESS_AUTO,9
aa:69:6c:07:90:fb,-83,1,HUST_WIRELESS,9
94:53:30:11:ac:12,-88,1,HP-Print-12-LaserJet Pro MFP,9
7a:69:6c:07:96:7a,-88,1,HUST_WIRELESS_AUTO,9
60:0b:03:09:08:31,-79,1,HUST_WIRELESS_AUTO,9
4a:cf:5e:50:5f:67,-83,1,ACynthia_GY,9
7a:69:6c:07:96:78,-88,1,HUST_WIRELESS,9
24:05:0f:9b:e7:63,-83,1,zqxll2003,9
b0:d5:9d:8c:2d:b1,-88,1,360免费WiFi-B1,9
aa:69:6c:05:c4:5d,-95,1,HUST_WIRELESS_AUTO,9
0e:69:6c:0a:bf:02,-55,1,HUST_WIRELESS_AUTO,9
0e:69:6c:0a:be:fa,-82,1,HUST_WIRELESS_AUTO,9
0e:69:6c:0b:22:8a,-87,1,HUST_WIRELESS_AUTO,9
06:69:6c:0b:22:8a,-87,1,HUST_WIRELESS,9
42:49:0f:06:46:77,-87,1,DIRECT-77-HP M427 LaserJet,9
b0:d5:9d:92:64:90,-84,1,315,9
60:0b:03:0e:29:b1,-85,1,HUST_WIRELESS_AUTO,9
02:c2:c6:c4:41:d1,-85,1,DIRECT-sKHD-MIBOOKmsHD,9
60:0b:03:09:08:30,-79,1,HUST_WIRELESS,9
60:0b:03:0e:29:b0,-85,1,HUST_WIRELESS,9
06:69:6c:0a:bf:02,-64,1,HUST_WIRELESS,10
20:76:93:3a:ae:78,-68,1,HC5761,10
4a:69:6c:07:a1:e7,-74,1,HUST_WIRELESS_AUTO,10
2a:69:6c:05:c5:25,-77,1,HUST_WIRELESS_AUTO,10
00:0f:e2:db:26:20,-84,1,ChinaNet,10
4a:69:6c:07:a1:e5,-75,1,HUST_WIRELESS,10
2a:69:6c:05:c5:23,-78,1,HUST_WIRELESS,10
0e:69:6c:0a:bf:06,-68,1,HUST_WIRELESS_AUTO,10
06:69:6c:0a:bf:06,-69,1,HUST_WIRELESS,10
88:25:93:58:06:63,-89,1,TP-LINK_580663,10
42:49:0f:06:46:77,-88,1,DIRECT-77-HP M427 LaserJet,10
08:57:00:7b:63:16,-72,1,TL-WTR9500,10
4c:e6:76:c9:fc:00,-82,1,HongboJiangOffice,10
a8:57:4e:4d:5f:40,-91,1,511,10
60:0b:03:09:08:31,-83,1,HUST_WIRELESS_AUTO,10
24:05:0f:9b:e7:63,-80,1,zqxll2003,10
60:0b:03:0e:2b:b1,-83,1,HUST_WIRELESS_AUTO,10
60:0b:03:0e:2b:b0,-84,1,HUST_WIRELESS,10
7a:69:6c:07:96:78,-93,1,HUST_WIRELESS,10
aa:69:6c:07:90:fd,-93,1,HUST_WIRELESS_AUTO,10
b0:d5:9d:8c:2d:b1,-93,1,360免费WiFi-B1,10
aa:69:6c:05:c4:5d,-94,1,HUST_WIRELESS_AUTO,10
4a:69:6c:07:96:57,-93,1,HUST_WIRELESS_AUTO,10
60:0b:03:09:08:30,-83,1,HUST_WIRELESS,10
aa:69:6c:07:90:fb,-92,1,HUST_WIRELESS,10
4a:69:6c:07:96:55,-93,1,HUST_WIRELESS,10
00:87:46:20:fb:02,-91,1,360WiFi-FB02,10
0e:69:6c:0b:21:d2,-88,1,HUST_WIRELESS_AUTO,10
94:53:30:11:ac:12,-86,1,HP-Print-12-LaserJet Pro MFP,10
b0:d5:9d:92:64:90,-91,1,315,10
0e:69:6c:0a:bf:02,-64,1,HUST_WIRELESS_AUTO,10
f8:da:0c:73:0f:e7,-73,1,yang,10
7a:69:6c:07:96:7a,-91,1,HUST_WIRELESS_AUTO,10
06:69:6c:0a:bf:02,-55,1,HUST_WIRELESS,11
20:76:93:3a:ae:78,-63,1,HC5761,11
4a:69:6c:07:a1:e7,-51,1,HUST_WIRELESS_AUTO,11
2a:69:6c:05:c5:25,-69,1,HUST_WIRELESS_AUTO,11
00:0f:e2:db:26:20,-69,1,ChinaNet,11
4a:69:6c:07:a1:e5,-51,1,HUST_WIRELESS,11
2a:69:6c:05:c5:23,-69,1,HUST_WIRELESS,11
0e:69:6c:0a:bf:06,-72,1,HUST_WIRELESS_AUTO,11
06:69:6c:0a:bf:06,-72,1,HUST_WIRELESS,11
88:25:93:58:06:63,-86,1,TP-LINK_580663,11
08:57:00:7b:63:16,-74,1,TL-WTR9500,11
60:0b:03:0e:2b:b1,-81,1,HUST_WIRELESS_AUTO,11
aa:69:6c:07:90:fd,-87,1,HUST_WIRELESS_AUTO,11
aa:69:6c:07:90:fb,-89,1,HUST_WIRELESS,11
24:05:0f:9b:e7:63,-85,1,zqxll2003,11
42:49:0f:06:46:77,-87,1,DIRECT-77-HP M427 LaserJet,11
f8:da:0c:73:0f:e7,-69,1,yang,11
7a:69:6c:07:96:7a,-88,1,HUST_WIRELESS_AUTO,11
7a:69:6c:07:96:78,-88,1,HUST_WIRELESS,11
60:0b:03:0e:2b:b0,-81,1,HUST_WIRELESS,11
b0:d5:9d:92:64:90,-88,1,315,11
b0:d5:9d:8c:2d:b1,-89,1,360免费WiFi-B1,11
4a:69:6c:07:96:57,-92,1,HUST_WIRELESS_AUTO,11
aa:69:6c:05:c4:5d,-93,1,HUST_WIRELESS_AUTO,11
46:27:1e:27:cc:05,-93,1,360免费WiFi-N7,11
4a:69:6c:07:96:55,-93,1,HUST_WIRELESS,11
aa:69:6c:05:c4:5b,-95,1,HUST_WIRELESS,11
0e:69:6c:0a:bf:02,-54,1,HUST_WIRELESS_AUTO,11
4c:e6:76:c9:fc:00,-83,1,HongboJiangOffice,11
4a:cf:5e:50:5f:67,-95,1,ACynthia_GY,11
06:69:6c:0a:be:fa,-81,1,HUST_WIRELESS,11
0e:69:6c:0b:21:d2,-84,1,HUST_WIRELESS_AUTO,11
06:69:6c:0b:21:d2,-84,1,HUST_WIRELESS,11
94:53:30:11:ac:12,-81,1,HP-Print-12-LaserJet Pro MFP,11
06:69:6c:0a:bf:02,-57,1,HUST_WIRELESS,12
20:76:93:3a:ae:78,-64,1,HC5761,12
4a:69:6c:07:a1:e7,-49,1,HUST_WIRELESS_AUTO,12
2a:69:6c:05:c5:25,-74,1,HUST_WIRELESS_AUTO,12
00:0f:e2:db:26:20,-73,1,ChinaNet,12
4a:69:6c:07:a1:e5,-49,1,HUST_WIRELESS,12
2a:69:6c:05:c5:23,-75,1,HUST_WIRELESS,12
0e:69:6c:0a:bf:06,-66,1,HUST_WIRELESS_AUTO,12
06:69:6c:0a:bf:06,-65,1,HUST_WIRELESS,12
88:25:93:58:06:63,-82,1,TP-LINK_580663,12
08:57:00:7b:63:16,-73,1,TL-WTR9500,12
aa:69:6c:07:90:fd,-92,1,HUST_WIRELESS_AUTO,12
aa:69:6c:07:90:fb,-91,1,HUST_WIRELESS,12
24:05:0f:9b:e7:63,-75,1,zqxll2003,12
b0:d5:9d:92:64:90,-87,1,315,12
0e:69:6c:0a:bf:02,-57,1,HUST_WIRELESS_AUTO,12
06:69:6c:0a:be:fa,-83,1,HUST_WIRELESS,12
0e:69:6c:0a:be:fa,-81,1,HUST_WIRELESS_AUTO,12
4a:cf:5e:50:5f:67,-81,1,ACynthia_GY,12
42:49:0f:06:46:77,-78,1,DIRECT-77-HP M427 LaserJet,12
60:0b:03:0e:2b:b1,-84,1,HUST_WIRELESS_AUTO,12
02:c2:c6:c4:41:d1,-88,1,DIRECT-sKHD-MIBOOKmsHD,12
fc:d7:33:bc:81:0e,-95,1,1604,12
00:0f:e2:98:15:10,-93,1,ChinaNet,12
94:53:30:11:ac:12,-81,1,HP-Print-12-LaserJet Pro MFP,12
60:0b:03:0e:29:b1,-84,1,HUST_WIRELESS_AUTO,12
0e:69:6c:0b:21:d2,-85,1,HUST_WIRELESS_AUTO,12
a8:57:4e:4d:5f:40,-86,1,511,12
4c:e6:76:c9:fc:00,-86,1,HongboJiangOffice,12
f0:b4:29:3c:68:ef,-88,1,Seven,12
6a:69:6c:05:c3:09,-90,1,HUST_WIRELESS_AUTO,12
60:0b:03:0e:29:b0,-84,1,HUST_WIRELESS,12
06:69:6c:0b:21:d2,-85,1,HUST_WIRELESS,12
6a:69:6c:05:c3:07,-91,1,HUST_WIRELESS,12
06:69:6c:0a:bf:02,-53,1,HUST_WIRELESS,13
20:76:93:3a:ae:78,-62,1,HC5761,13
4a:69:6c:07:a1:e7,-57,1,HUST_WIRELESS_AUTO,13
2a:69:6c:05:c5:25,-72,1,HUST_WIRELESS_AUTO,13
00:0f:e2:db:26:20,-63,1,ChinaNet,13
4a:69:6c:07:a1:e5,-57,1,HUST_WIRELESS,13
2a:69:6c:05:c5:23,-74,1,HUST_WIRELESS,13
0e:69:6c:0a:bf:06,-70,1,HUST_WIRELESS_AUTO,13
06:69:6c:0a:bf:06,-70,1,HUST_WIRELESS,13
08:57:00:7b:63:16,-71,1,TL-WTR9500,13
